customer_id,month,consumption_kwh,is_theft
117,5,240.48,1
117,6,277.69,0
117,7,57.86,1
117,8,316.11,0
117,9,221.43,1
117,10,141.44,1
117,11,225.11,1
117,12,309.79,0
118,1,353.46,0
118,2,294.54,0
118,3,230.67,1
118,4,151.44,1
118,5,353.8,0
118,6,231.28,1
118,7,176.49,1
118,8,242.71,0
118,9,71.05,1
118,10,193.48,1
118,11,195.63,1
118,12,150.44,0
119,1,351.24,0
119,2,358.12,0
119,3,70.38,1
119,4,257.94,1
119,5,224.63,0
119,6,222.32,0
119,7,276.49,0
119,8,177.03,1
119,9,253.55,0
119,10,229.85,0
119,11,307.63,0
119,12,182.57,1
120,1,349.02,0
120,2,127.67,1
120,3,276.57,1
120,4,322.61,0
120,5,405.47,0
120,6,209.19,1
120,7,283.86,0
120,8,287.35,0
120,9,141.48,1
120,10,312.79,0
120,11,202.78,0
120,12,329.11,0
121,1,158.76,1
121,2,138.53,1
121,3,243.97,0
121,4,214.6,1
121,5,364.13,0
121,6,276.44,0
121,7,225.64,0
121,8,121.98,1
121,9,276.59,0
121,10,240.11,0
121,11,262.22,0
121,12,234.93,0
122,1,223.45,1
122,2,98.67,1
122,3,115.42,1
122,4,415.18,0
122,5,332.68,0
122,6,250.89,0
122,7,272.87,0
122,8,111.77,1
122,9,88.55,1
122,10,307.05,0
122,11,347.95,0
122,12,283.19,0
123,1,73.99,1
123,2,281.85,0
123,3,120.38,1
123,4,211.77,1
123,5,250.01,0
123,6,285.39,0
123,7,290.71,0
123,8,203.86,0
123,9,297.68,0
123,10,269.88,0
123,11,358.52,0
123,12,371.47,0
124,1,409.49,0
124,2,334.87,0
124,3,305.07,0
124,4,331.02,0
124,5,244.76,1
124,6,284.96,1
124,7,285.49,1
124,8,76.79,1
124,9,261.16,1
124,10,248.07,0
124,11,283.52,0
124,12,278.53,1
125,1,313.67,0
125,2,300.5,0
125,3,207.88,1
125,4,259.73,0
125,5,162.82,1
125,6,285.84,0
125,7,98.82,1
125,8,271.44,0
125,9,115.24,1
125,10,252.07,0
125,11,271.32,0
125,12,274.64,0
126,1,104.33,1
126,2,159.13,1
126,3,310.88,0
126,4,163.93,1
126,5,223.44,0
126,6,374.75,0
126,7,275.63,1
126,8,160.39,1
126,9,275.05,0
126,10,252.54,0
126,11,254.62,0
126,12,264.39,0
127,1,245.02,1
127,2,71.76,1
127,3,111.44,1
127,4,298.58,0
127,5,322.61,0
127,6,240.7,0
127,7,176.26,1
127,8,274.2,0
127,9,82.73,1
127,10,290.58,0
127,11,256.21,1
127,12,243.11,0
128,1,259.89,0
128,2,205.67,1
128,3,345.83,0
128,4,203.01,1
128,5,270.99,0
128,6,193.68,1
128,7,320.26,0
128,8,338.45,0
128,9,265.99,0
128,10,191.38,0
128,11,198.2,0
128,12,260.78,0
129,1,356.4,0
129,2,344.46,0
129,3,283.58,1
129,4,66.84,1
129,5,287.34,0
129,6,344.74,0
129,7,371.16,0
129,8,328.55,0
129,9,241.92,1
129,10,175.68,1
129,11,59.72,1
129,12,335.5,0
130,1,267.66,0
130,2,379.8,0
130,3,67.14,1
130,4,110.12,1
130,5,256.46,0
130,6,238.76,1
130,7,140.58,1
130,8,286.54,0
130,9,63.69,1
130,10,426.1,0
130,11,321.42,0
130,12,216.06,1
131,1,321.45,0
131,2,224.43,0
131,3,351.93,0
131,4,370.23,0
131,5,265.95,0
131,6,264.39,0
131,7,278.09,0
131,8,208.82,1
131,9,96.75,1
131,10,318.12,0
131,11,96.69,1
131,12,332.32,0
132,1,120.42,1
132,2,195.07,1
132,3,321.24,0
132,4,302.3,0
132,5,124.14,1
132,6,312.29,1
132,7,64.95,1
132,8,64.01,1
132,9,278.42,0
132,10,296.42,0
132,11,167.87,1
132,12,350.73,0
133,1,182.02,1
133,2,139.78,1
133,3,375.04,0
133,4,370.39,0
133,5,398.06,0
133,6,152.69,1
133,7,267.02,0
133,8,195.77,0
133,9,265.2,0
133,10,92.99,1
133,11,75.14,1
133,12,156.28,1
134,1,232.55,0
134,2,330.22,0
134,3,319.88,0
134,4,174.94,1
134,5,351.82,0
134,6,311.94,0
134,7,249.89,0
134,8,350.99,0
134,9,309.94,0
134,10,193.82,1
134,11,238.68,0
134,12,276.44,1
135,1,197.19,0
135,2,140.09,1
135,3,178.12,1
135,4,217.46,1
135,5,332.91,0
135,6,251.01,0
135,7,108.03,1
135,8,198.31,0
135,9,359.17,0
135,10,226.79,0
135,11,298.63,0
135,12,217.17,1
136,1,382.55,0
136,2,221.94,1
136,3,264.11,0
136,4,155.83,1
136,5,418.25,0
136,6,359.53,0
136,7,345.3,0
136,8,94.1,1
136,9,148.44,1
136,10,210.34,1
136,11,252.18,0
136,12,308.63,0
137,1,126.97,1
137,2,333.18,0
137,3,285.76,1
137,4,159.95,1
137,5,331.8,0
137,6,173.39,0
137,7,278.88,0
137,8,385.02,0
137,9,246.25,0
137,10,262.53,0
137,11,262.49,0
137,12,292.65,0
138,1,245.37,0
138,2,129.7,1
138,3,262.28,1
138,4,377.74,0
138,5,332.21,0
138,6,355.07,0
138,7,316.11,0
138,8,277.78,0
138,9,308.69,0
138,10,114.0,1
138,11,360.02,0
138,12,240.3,1
139,1,171.87,1
139,2,176.04,1
139,3,313.62,0
139,4,289.29,0
139,5,246.72,1
139,6,62.24,1
139,7,374.79,0
139,8,377.54,0
139,9,288.76,0
139,10,104.42,1
139,11,66.66,1
139,12,80.82,1
140,1,193.06,1
140,2,323.3,0
140,3,74.24,1
140,4,212.04,0
140,5,254.32,0
140,6,388.51,0
140,7,295.52,0
140,8,196.41,1
140,9,205.42,1
140,10,272.01,0
140,11,219.8,0
140,12,122.84,1
141,1,369.03,0
141,2,230.48,1
141,3,189.93,1
141,4,347.1,0
141,5,253.2,1
141,6,273.32,0
141,7,350.05,0
141,8,296.83,0
141,9,185.91,1
141,10,264.37,0
141,11,315.14,0
141,12,129.12,1
142,1,216.34,1
142,2,303.14,0
142,3,290.91,0
142,4,258.63,0
142,5,218.42,0
142,6,247.43,0
142,7,284.83,0
142,8,220.73,0
142,9,96.21,1
142,10,242.06,0
142,11,208.93,0
142,12,321.69,0
143,1,342.85,0
143,2,358.72,0
143,3,300.09,0
143,4,286.72,0
143,5,75.92,1
143,6,231.66,1
143,7,293.21,0
143,8,176.03,1
143,9,291.64,0
143,10,244.84,0
143,11,171.63,1
143,12,302.58,0
144,1,356.81,0
144,2,326.56,0
144,3,397.94,0
144,4,295.38,0
144,5,165.01,1
144,6,180.86,1
144,7,212.2,0
144,8,85.06,1
144,9,169.9,1
144,10,218.0,0
144,11,356.85,0
144,12,359.13,0
145,1,304.63,0
145,2,367.29,0
145,3,343.98,0
145,4,327.27,0
145,5,92.24,1
145,6,281.8,0
145,7,199.21,1
145,8,246.72,0
145,9,223.37,0
145,10,320.64,0
145,11,210.17,1
145,12,215.37,0
146,1,301.05,0
146,2,337.11,0
146,3,270.71,0
146,4,303.11,0
146,5,241.36,0
146,6,206.3,1
146,7,227.55,1
146,8,182.75,1
146,9,217.8,1
146,10,286.47,0
146,11,273.04,0
146,12,197.07,1
147,1,84.8,1
147,2,219.96,1
147,3,301.13,0
147,4,353.18,0
147,5,281.75,0
147,6,321.16,0
147,7,233.28,0
147,8,344.17,0
147,9,177.78,1
147,10,284.13,0
147,11,349.64,0
147,12,237.11,0
148,1,302.89,0
148,2,249.61,1
148,3,291.84,1
148,4,194.48,1
148,5,299.81,0
148,6,218.15,1
148,7,224.84,1
148,8,344.14,0
148,9,236.99,0
148,10,397.42,0
148,11,260.35,0
148,12,315.74,0
149,1,261.08,0
149,2,387.66,0
149,3,308.95,0
149,4,132.32,1
149,5,213.26,1
149,6,372.63,0
149,7,186.48,1
149,8,89.44,1
149,9,171.83,1
149,10,293.75,0
149,11,340.63,0
149,12,292.09,0
150,1,300.93,0
150,2,312.0,0
150,3,238.1,0
150,4,179.46,1
150,5,260.23,0
150,6,298.7,1
150,7,189.08,0
150,8,289.93,0
150,9,165.95,1
150,10,178.82,1
150,11,56.01,1
150,12,326.06,0
151,1,107.53,1
151,2,223.66,1
151,3,82.75,1
151,4,357.69,0
151,5,244.25,1
151,6,277.59,0
151,7,346.92,0
151,8,123.12,1
151,9,293.87,0
151,10,281.57,0
151,11,249.35,0
151,12,341.16,0
152,1,83.87,1
152,2,300.87,1
152,3,108.19,1
152,4,170.13,1
152,5,221.45,0
152,6,260.99,1
152,7,155.41,1
152,8,328.48,0
152,9,166.8,1
152,10,206.18,1
152,11,67.63,1
152,12,255.74,0
153,1,334.25,0
153,2,143.04,1
153,3,279.06,1
153,4,104.89,1
153,5,181.41,1
153,6,198.06,1
153,7,229.14,0
153,8,176.89,1
153,9,352.29,0
153,10,283.5,0
153,11,93.39,1
153,12,240.22,0
154,1,185.36,1
154,2,311.13,0
154,3,168.17,1
154,4,223.57,1
154,5,203.83,1
154,6,226.2,0
154,7,104.88,1
154,8,221.6,1
154,9,231.49,0
154,10,262.8,0
154,11,140.88,1
154,12,206.25,1
155,1,307.82,1
155,2,238.26,1
155,3,136.63,1
155,4,252.86,1
155,5,291.72,0
155,6,185.81,1
155,7,263.19,0
155,8,93.01,1
155,9,261.41,0
155,10,206.37,1
155,11,323.14,0
155,12,259.64,0
156,1,216.16,1
156,2,438.03,0
156,3,265.13,0
156,4,202.87,1
156,5,340.91,0
156,6,104.05,1
156,7,213.36,0
156,8,272.87,0
156,9,187.81,0
156,10,238.16,0
156,11,180.19,0
156,12,291.89,0
157,1,224.64,1
157,2,346.45,0
157,3,379.68,0
157,4,289.56,0
157,5,349.24,0
157,6,171.48,1
157,7,373.45,0
157,8,235.55,0
157,9,263.96,1
157,10,212.34,0
157,11,257.28,0
157,12,253.47,0
158,1,265.79,0
158,2,187.9,0
158,3,269.31,0
158,4,94.17,1
158,5,358.02,0
158,6,243.91,1
158,7,365.94,0
158,8,315.6,0
158,9,186.98,0
158,10,152.91,1
158,11,272.53,0
158,12,261.37,0
159,1,280.15,0
159,2,159.11,1
159,3,324.85,0
159,4,201.76,1
159,5,335.76,0
159,6,258.29,0
159,7,77.41,1
159,8,252.11,0
159,9,300.53,0
159,10,326.69,0
159,11,306.66,0
159,12,159.95,1
160,1,191.9,1
160,2,335.48,0
160,3,187.95,1
160,4,334.65,0
160,5,327.78,0
160,6,309.58,0
160,7,318.41,0
160,8,230.2,0
160,9,298.34,1
160,10,177.08,1
160,11,386.17,0
160,12,181.68,1
161,1,337.54,0
161,2,307.59,0
161,3,129.84,1
161,4,225.59,1
161,5,311.46,0
161,6,286.49,0
161,7,274.07,1
161,8,301.53,0
161,9,172.96,1
161,10,314.35,0
161,11,62.42,1
161,12,119.9,1
162,1,238.88,1
162,2,102.66,1
162,3,246.76,1
162,4,126.97,1
162,5,320.87,0
162,6,283.67,0
162,7,304.03,0
162,8,240.37,1
162,9,222.44,0
162,10,86.03,1
162,11,333.68,0
162,12,298.48,0
163,1,271.48,0
163,2,255.81,0
163,3,133.51,1
163,4,226.89,1
163,5,321.77,0
163,6,272.99,0
163,7,301.04,0
163,8,232.17,0
163,9,296.45,0
163,10,324.7,0
163,11,221.04,1
163,12,261.62,0
164,1,191.6,1
164,2,370.02,0
164,3,103.7,1
164,4,251.12,0
164,5,223.51,1
164,6,284.72,0
164,7,90.72,1
164,8,285.16,0
164,9,255.27,1
164,10,237.19,1
164,11,235.07,0
164,12,228.65,1
165,1,360.88,0
165,2,277.3,1
165,3,187.71,1
165,4,270.88,1
165,5,377.55,0
165,6,268.78,1
165,7,285.06,1
165,8,167.88,1
165,9,250.59,0
165,10,353.59,0
165,11,71.91,1
165,12,337.5,0
166,1,149.4,1
166,2,265.33,0
166,3,404.22,0
166,4,367.32,0
166,5,129.1,1
166,6,168.97,0
166,7,284.46,0
166,8,263.27,0
166,9,324.57,0
166,10,282.89,0
166,11,309.07,0
166,12,315.58,0
167,1,329.42,0
167,2,143.44,1
167,3,281.71,0
167,4,315.59,0
167,5,297.51,0
167,6,315.94,0
167,7,196.9,0
167,8,288.3,0
167,9,67.26,1
167,10,252.48,0
167,11,131.22,1
167,12,291.97,0
168,1,243.54,0
168,2,314.26,0
168,3,139.44,1
168,4,158.43,1
168,5,305.11,0
168,6,244.6,0
168,7,282.0,0
168,8,329.5,0
168,9,324.66,0
168,10,193.06,1
168,11,116.67,1
168,12,230.96,1
169,1,260.72,0
169,2,268.83,0
169,3,80.2,1
169,4,286.0,0
169,5,119.22,1
169,6,254.59,1
169,7,282.02,0
169,8,304.18,0
169,9,173.56,1
169,10,283.92,0
169,11,306.22,0
169,12,209.81,0
170,1,309.72,0
170,2,259.73,1
170,3,327.51,0
170,4,413.92,0
170,5,237.54,1
170,6,175.48,1
170,7,285.76,0
170,8,358.19,0
170,9,193.04,1
170,10,255.34,0
170,11,298.21,0
170,12,409.81,0
171,1,254.35,1
171,2,327.85,0
171,3,213.78,1
171,4,348.42,0
171,5,301.71,1
171,6,285.66,0
171,7,252.48,0
171,8,220.37,0
171,9,185.62,0
171,10,252.86,0
171,11,72.38,1
171,12,159.05,1
172,1,173.1,1
172,2,183.06,1
172,3,253.95,0
172,4,211.14,0
172,5,348.95,0
172,6,244.48,0
172,7,114.83,1
172,8,252.18,0
172,9,138.4,1
172,10,261.16,0
172,11,267.88,0
172,12,73.49,1
173,1,370.33,0
173,2,69.14,1
173,3,282.73,0
173,4,283.33,0
173,5,236.31,1
173,6,237.98,0
173,7,76.28,1
173,8,216.17,1
173,9,304.74,0
173,10,223.53,1
173,11,270.18,0
173,12,94.1,1
174,1,371.01,0
174,2,206.59,1
174,3,296.72,0
174,4,227.92,0
174,5,364.2,0
174,6,290.15,1
174,7,206.95,0
174,8,216.34,1
174,9,288.51,0
174,10,330.45,0
174,11,129.68,1
174,12,174.66,1
175,1,255.02,0
175,2,311.92,0
175,3,289.85,0
175,4,333.22,0
175,5,289.49,0
175,6,314.22,0
175,7,382.95,0
175,8,331.79,0
175,9,94.14,1
175,10,184.11,1
175,11,310.17,0
175,12,140.25,1
176,1,75.58,1
176,2,419.42,0
176,3,79.76,1
176,4,103.34,1
176,5,240.45,1
176,6,269.16,0
176,7,132.86,1
176,8,234.24,1
176,9,234.97,0
176,10,95.9,1
176,11,328.17,0
176,12,325.57,0
177,1,148.75,1
177,2,383.37,0
177,3,96.85,1
177,4,359.66,0
177,5,95.58,1
177,6,392.42,0
177,7,205.17,1
177,8,153.99,1
177,9,193.92,1
177,10,171.76,0
177,11,130.76,1
177,12,346.03,0
178,1,315.12,0
178,2,293.18,0
178,3,92.66,1
178,4,205.8,0
178,5,286.68,0
178,6,224.35,0
178,7,163.67,1
178,8,203.75,0
178,9,139.38,1
178,10,316.69,0
178,11,136.57,1
178,12,198.82,0
179,1,148.32,1
179,2,292.44,0
179,3,324.79,0
179,4,179.03,1
179,5,97.75,1
179,6,333.1,0
179,7,367.87,0
179,8,192.43,1
179,9,322.5,0
179,10,303.56,0
179,11,306.16,0
179,12,364.19,0
180,1,149.46,1
180,2,343.02,0
180,3,304.82,1
180,4,93.07,1
180,5,195.7,1
180,6,259.1,0
180,7,311.03,0
180,8,253.78,0
180,9,166.33,1
180,10,234.8,0
180,11,238.64,1
180,12,326.96,0
181,1,262.06,0
181,2,204.84,1
181,3,136.9,1
181,4,302.61,0
181,5,342.89,0
181,6,167.8,1
181,7,140.24,1
181,8,268.86,0
181,9,187.92,1
181,10,160.19,1
181,11,265.61,0
181,12,353.72,0
182,1,369.01,0
182,2,192.38,1
182,3,368.63,0
182,4,311.79,0
182,5,364.52,0
182,6,359.99,0
182,7,235.46,0
182,8,139.99,1
182,9,269.06,0
182,10,320.99,0
182,11,198.95,0
182,12,270.12,0
183,1,171.99,1
183,2,283.91,1
183,3,292.94,1
183,4,112.31,1
183,5,259.72,0
183,6,231.6,1
183,7,76.17,1
183,8,202.28,0
183,9,319.59,0
183,10,150.66,1
183,11,301.11,0
183,12,303.89,0
184,1,290.28,0
184,2,333.3,0
184,3,82.95,1
184,4,274.85,0
184,5,229.88,1
184,6,288.92,0
184,7,230.66,0
184,8,267.76,0
184,9,62.11,1
184,10,274.07,0
184,11,289.7,0
184,12,339.2,0
185,1,226.19,1
185,2,363.27,0
185,3,310.15,0
185,4,286.78,0
185,5,377.27,0
185,6,294.58,0
185,7,336.32,0
185,8,294.11,0
185,9,118.17,1
185,10,172.93,1
185,11,253.34,0
185,12,180.46,1
186,1,192.2,1
186,2,109.67,1
186,3,123.3,1
186,4,175.45,0
186,5,308.64,1
186,6,279.43,0
186,7,256.64,0
186,8,246.03,0
186,9,202.75,0
186,10,255.71,0
186,11,184.19,1
186,12,130.91,1
187,1,209.13,0
187,2,175.7,0
187,3,308.72,0
187,4,386.77,0
187,5,240.36,0
187,6,244.64,1
187,7,308.35,0
187,8,276.0,0
187,9,120.98,1
187,10,288.91,0
187,11,203.02,1
187,12,285.84,0
188,1,319.88,0
188,2,337.36,0
188,3,258.26,0
188,4,178.86,1
188,5,250.89,1
188,6,247.24,0
188,7,341.63,0
188,8,108.0,1
188,9,353.55,0
188,10,144.57,1
188,11,130.46,1
188,12,219.75,0
189,1,153.69,1
189,2,329.48,0
189,3,237.07,1
189,4,330.86,0
189,5,198.98,1
189,6,276.54,0
189,7,270.08,0
189,8,344.85,0
189,9,275.38,0
189,10,360.49,0
189,11,245.88,1
189,12,327.38,0
190,1,76.94,1
190,2,315.43,0
190,3,201.91,1
190,4,88.96,1
190,5,311.88,0
190,6,286.32,0
190,7,188.35,0
190,8,157.39,1
190,9,359.63,0
190,10,206.18,1
190,11,296.74,0
190,12,246.09,1
191,1,270.46,0
191,2,249.25,1
191,3,165.02,0
191,4,223.85,1
191,5,266.59,0
191,6,304.89,0
191,7,278.2,0
191,8,109.13,1
191,9,227.04,1
191,10,175.2,1
191,11,329.06,0
191,12,115.77,1
192,1,260.28,0
192,2,245.74,1
192,3,299.79,0
192,4,330.59,0
192,5,311.14,0
192,6,336.88,0
192,7,343.93,0
192,8,266.29,0
192,9,340.43,0
192,10,280.99,0
192,11,284.93,0
192,12,151.98,1
193,1,55.82,1
193,2,308.81,0
193,3,275.77,0
193,4,149.23,1
193,5,334.31,0
193,6,132.97,1
193,7,166.81,1
193,8,301.5,0
193,9,243.05,0
193,10,102.69,1
193,11,256.23,0
193,12,271.79,1
194,1,244.98,1
194,2,249.15,1
194,3,312.08,0
194,4,79.74,1
194,5,344.01,0
194,6,216.34,1
194,7,78.06,1
194,8,111.65,1
194,9,309.39,0
194,10,173.44,1
194,11,248.26,0
194,12,227.54,0
195,1,300.08,0
195,2,273.23,0
195,3,167.94,1
195,4,387.5,0
195,5,281.91,0
195,6,323.97,0
195,7,316.55,0
195,8,290.12,0
195,9,256.44,1
195,10,199.86,1
195,11,171.57,1
195,12,232.47,0
196,1,283.29,0
196,2,324.87,0
196,3,255.97,1
196,4,264.83,1
196,5,294.24,0
196,6,126.99,1
196,7,141.01,1
196,8,331.07,0
196,9,340.31,0
196,10,313.14,0
196,11,266.66,0
196,12,141.16,1
197,1,271.41,0
197,2,397.8,0
197,3,278.9,0
197,4,89.46,1
197,5,229.06,1
197,6,251.66,0
197,7,149.53,1
197,8,231.79,0
197,9,126.16,1
197,10,312.85,0
197,11,264.09,0
197,12,366.26,0
198,1,195.92,1
198,2,327.89,0
198,3,364.53,0
198,4,335.62,0
198,5,314.9,0
198,6,255.05,0
198,7,233.1,0
198,8,300.9,0
198,9,170.76,1
198,10,76.76,1
198,11,397.25,0
198,12,344.73,0
199,1,291.63,0
199,2,255.34,1
199,3,320.16,0
199,4,110.21,1
199,5,240.37,0
199,6,132.86,1
199,7,236.86,1
199,8,334.68,0
199,9,304.45,0
199,10,259.86,0
199,11,244.14,0
199,12,333.49,0
200,1,333.97,0
200,2,199.69,1
200,3,313.83,0
200,4,332.77,0
200,5,277.22,0
200,6,223.08,1
200,7,253.65,0
200,8,92.5,1
200,9,206.4,0
200,10,213.99,0
200,11,309.48,0
200,12,112.85,1
201,1,317.25,0
201,2,331.37,0
201,3,324.21,0
201,4,300.56,0
201,5,230.31,1
201,6,288.77,0
201,7,106.75,1
201,8,280.23,0
201,9,198.47,0
201,10,161.7,1
201,11,145.32,1
201,12,283.5,0
202,1,83.06,1
202,2,378.71,0
202,3,142.15,1
202,4,131.25,1
202,5,204.76,0
202,6,402.11,0
202,7,190.76,1
202,8,245.92,0
202,9,127.61,1
202,10,335.05,0
202,11,228.19,0
202,12,362.72,0
203,1,346.55,0
203,2,344.24,0
203,3,97.48,1
203,4,437.04,0
203,5,355.83,0
203,6,281.09,1
203,7,281.48,0
203,8,242.04,0
203,9,176.28,0
203,10,281.58,0
203,11,263.02,1
203,12,148.17,1
204,1,249.17,0
204,2,261.24,0
204,3,313.07,0
204,4,168.7,1
204,5,214.9,0
204,6,237.51,0
204,7,305.32,0
204,8,78.82,1
204,9,221.05,0
204,10,271.7,0
204,11,320.48,0
204,12,222.23,0
205,1,312.06,0
205,2,369.18,0
205,3,97.01,1
205,4,164.44,1
205,5,357.81,0
205,6,416.23,0
205,7,294.23,0
205,8,247.0,0
205,9,188.96,0
205,10,176.98,1
205,11,157.11,1
205,12,294.87,0
206,1,271.66,0
206,2,320.72,0
206,3,371.44,0
206,4,342.4,0
206,5,330.01,0
206,6,111.15,1
206,7,302.34,0
206,8,232.91,0
206,9,202.5,1
206,10,282.06,0
206,11,210.88,0
206,12,285.66,1
207,1,78.29,1
207,2,270.46,0
207,3,135.48,1
207,4,316.61,0
207,5,293.15,0
207,6,306.9,0
207,7,232.42,1
207,8,354.31,0
207,9,245.38,0
207,10,130.69,1
207,11,268.76,0
207,12,352.9,0
208,1,349.9,0
208,2,258.49,0
208,3,258.89,0
208,4,338.31,0
208,5,113.28,1
208,6,212.26,0
208,7,191.68,1
208,8,226.17,0
208,9,100.62,1
208,10,352.89,0
208,11,176.67,1
208,12,152.17,1
209,1,218.38,1
209,2,407.39,0
209,3,215.98,1
209,4,328.65,0
209,5,291.55,0
209,6,310.69,0
209,7,200.56,1
209,8,280.61,0
209,9,235.49,0
209,10,206.56,0
209,11,214.37,1
209,12,282.56,0
210,1,335.75,1
210,2,358.68,0
210,3,286.52,1
210,4,320.38,0
210,5,204.45,1
210,6,274.65,0
210,7,261.28,0
210,8,299.42,0
210,9,270.86,1
210,10,291.15,0
210,11,380.38,0
210,12,238.46,1
211,1,343.82,1
211,2,336.9,0
211,3,314.9,0
211,4,275.2,0
211,5,230.84,1
211,6,299.33,0
211,7,305.49,0
211,8,145.08,1
211,9,149.75,1
211,10,156.57,1
211,11,269.38,0
211,12,263.07,0
212,1,372.63,0
212,2,278.37,0
212,3,207.09,1
212,4,216.33,1
212,5,243.21,0
212,6,336.21,0
212,7,230.01,0
212,8,235.98,1
212,9,135.7,1
212,10,131.69,1
212,11,303.85,0
212,12,367.87,0
213,1,256.2,1
213,2,291.11,0
213,3,245.19,0
213,4,271.41,0
213,5,313.98,0
213,6,337.94,0
213,7,279.57,0
213,8,267.05,0
213,9,88.51,1
213,10,202.72,1
213,11,276.38,0
213,12,108.94,1
214,1,248.83,1
214,2,214.69,1
214,3,95.74,1
214,4,321.98,0
214,5,364.21,0
214,6,310.52,0
214,7,264.11,0
214,8,293.57,0
214,9,161.08,1
214,10,65.41,1
214,11,302.81,0
214,12,215.14,1
215,1,229.48,1
215,2,302.28,0
215,3,139.52,1
215,4,355.86,0
215,5,225.39,1
215,6,239.8,0
215,7,276.26,0
215,8,130.37,1
215,9,300.4,0
215,10,300.43,0
215,11,164.93,1
215,12,183.85,1
216,1,278.58,0
216,2,70.58,1
216,3,310.49,0
216,4,242.45,0
216,5,174.41,1
216,6,379.45,0
216,7,165.66,1
216,8,354.77,0
216,9,301.58,0
216,10,319.66,0
216,11,184.17,1
216,12,272.14,0
217,1,121.71,1
217,2,309.76,0
217,3,325.08,1
217,4,241.69,0
217,5,292.24,0
217,6,235.02,0
217,7,282.01,1
217,8,208.86,0
217,9,104.34,1
217,10,298.25,0
217,11,112.02,1
217,12,263.56,1
218,1,187.11,1
218,2,232.97,1
218,3,288.29,0
218,4,265.02,0
218,5,261.01,0
218,6,280.19,0
218,7,281.46,0
218,8,162.37,0
218,9,106.32,1
218,10,261.6,0
218,11,324.4,0
218,12,269.35,0
219,1,188.2,1
219,2,176.16,1
219,3,357.78,0
219,4,306.23,0
219,5,326.0,0
219,6,73.7,1
219,7,356.9,0
219,8,177.43,1
219,9,228.18,0
219,10,272.51,0
219,11,344.51,0
219,12,205.92,1
220,1,121.87,1
220,2,358.63,0
220,3,301.33,0
220,4,124.47,1
220,5,79.82,1
220,6,162.3,1
220,7,349.21,0
220,8,334.49,0
220,9,306.44,0
220,10,150.67,1
220,11,269.45,0
220,12,351.08,0
221,1,107.42,1
221,2,253.54,0
221,3,399.06,0
221,4,296.99,0
221,5,346.77,0
221,6,303.1,0
221,7,258.49,0
221,8,99.51,1
221,9,268.64,0
221,10,275.59,0
221,11,230.96,1
221,12,80.12,1
222,1,211.83,1
222,2,348.65,0
222,3,286.59,0
222,4,157.78,1
222,5,193.02,1
222,6,229.0,1
222,7,355.78,0
222,8,293.2,0
222,9,134.71,1
222,10,225.59,1
222,11,228.38,0
222,12,347.62,0
223,1,243.88,1
223,2,307.44,0
223,3,273.25,1
223,4,289.06,1
223,5,100.06,1
223,6,263.03,0
223,7,293.78,0
223,8,335.12,0
223,9,227.72,0
223,10,229.28,1
223,11,390.9,0
223,12,221.29,1
224,1,174.77,1
224,2,189.33,1
224,3,286.59,0
224,4,229.18,1
224,5,352.02,0
224,6,308.5,1
224,7,257.78,0
224,8,57.73,1
224,9,46.36,1
224,10,330.08,0
224,11,178.47,1
224,12,319.13,0
225,1,49.58,1
225,2,284.33,1
225,3,400.99,0
225,4,286.41,0
225,5,313.84,0
225,6,230.78,0
225,7,299.19,0
225,8,261.96,0
225,9,284.73,0
225,10,230.27,0
225,11,154.11,1
225,12,298.37,0
226,1,293.98,0
226,2,153.05,1
226,3,350.61,0
226,4,337.23,0
226,5,270.82,1
226,6,276.5,0
226,7,250.87,0
226,8,318.03,0
226,9,263.01,0
226,10,294.26,0
226,11,329.32,0
226,12,272.02,0
227,1,348.03,0
227,2,230.17,0
227,3,392.39,0
227,4,166.8,1
227,5,151.15,1
227,6,285.22,0
227,7,123.05,1
227,8,249.1,0
227,9,244.74,0
227,10,203.05,1
227,11,267.15,1
227,12,335.83,0
228,1,311.92,0
228,2,197.91,0
228,3,301.39,1
228,4,140.38,0
228,5,327.99,0
228,6,275.07,0
228,7,242.44,0
228,8,127.53,1
228,9,251.17,0
228,10,191.25,1
228,11,153.67,1
228,12,208.22,1
229,1,395.55,0
229,2,343.52,0
229,3,300.01,0
229,4,280.06,0
229,5,101.4,1
229,6,120.08,1
229,7,272.84,0
229,8,178.39,0
229,9,241.33,0
229,10,377.62,0
229,11,152.02,1
229,12,248.19,0
230,1,303.32,0
230,2,324.5,0
230,3,309.12,0
230,4,233.33,1
230,5,163.37,1
230,6,386.11,0
230,7,167.75,1
230,8,162.43,0
230,9,272.76,0
230,10,284.83,0
230,11,261.3,0
230,12,285.94,0
231,1,200.0,1
231,2,217.99,1
231,3,231.55,0
231,4,335.66,0
231,5,101.15,1
231,6,261.24,1
231,7,208.26,1
231,8,72.74,1
231,9,146.28,1
231,10,266.11,0
231,11,165.8,1
231,12,266.18,0
232,1,129.63,1
232,2,97.96,1
232,3,241.09,1
232,4,313.33,0
232,5,167.05,1
232,6,309.17,0
232,7,244.8,1
232,8,217.54,0
232,9,88.36,1
232,10,216.04,1
232,11,240.64,1
232,12,302.57,0
233,1,222.64,0
233,2,322.05,0
233,3,172.38,1
233,4,324.3,0
233,5,247.17,0
233,6,308.43,0
233,7,308.94,0
233,8,317.45,0
233,9,186.06,1
233,10,342.27,0
